,text,author
59,"This day started off wrong, but it gradually turned out right. You just gotta keep believing....????",91947b38-5ecd-4b12-957a-26e52198f058
60,"@username Decker Sixx is Decker Sixx, Nikki's youngest son. I don't know who Nick Matthews is.",91947b38-5ecd-4b12-957a-26e52198f058
61,"@username @username @username I sent Nikki a message too. What was wrong with u, Swt?",91947b38-5ecd-4b12-957a-26e52198f058
62,@username @username @username I'm praying for you. I didnt know. Keep fighting! ?????????? #PMA,91947b38-5ecd-4b12-957a-26e52198f058
63,@username 's last show ever in the UK in June next year @username @username @username @username http://t.co/IJ2hh8yvhG,91947b38-5ecd-4b12-957a-26e52198f058
64,"@username Enjoy it! And rock the bass, the sexxiest rock instrument! ????????",91947b38-5ecd-4b12-957a-26e52198f058
65,@username #ModernVintage lyrics #photoedit #Stars @username @username @username #sixxrose666 ????@username_Army http://t.co/hqP2X1HJrB,91947b38-5ecd-4b12-957a-26e52198f058
66,@username @username @username @username @username @username You're welcome!,91947b38-5ecd-4b12-957a-26e52198f058
67,"@username Hey Nikki, you started this discussion before. I remember writing to you about the subject on your FB page. Albums, not singles.",91947b38-5ecd-4b12-957a-26e52198f058
68,@username @username Listen to #SixxSense via @username on @username from 2 until 6 am CET.,91947b38-5ecd-4b12-957a-26e52198f058
69,@username @username Interesting,91947b38-5ecd-4b12-957a-26e52198f058
70,@username @username @username @username @username @username @username Now Nikki can fill Santa's place,91947b38-5ecd-4b12-957a-26e52198f058
71,@username @username But I wanna be in love...haha!,91947b38-5ecd-4b12-957a-26e52198f058
72,"@username @username ""Eaten By Trolls #SupportNewMusic https://t.co/mEAA5gCfKL",91947b38-5ecd-4b12-957a-26e52198f058
73,@username @username !!! But....Again....Why not @username ??!!,91947b38-5ecd-4b12-957a-26e52198f058
74,@username @username @username @username Lyrics #photoedit #GottaGetItRight #ModernVintage #SixxAM For you guys???? http://t.co/qN7YWpXONL,91947b38-5ecd-4b12-957a-26e52198f058
75,@username @username @username @username @username @username @username You're welcome!,91947b38-5ecd-4b12-957a-26e52198f058
76,"@username @username @username @username @username @username @username Yup, on my wishlist for Xmas!",91947b38-5ecd-4b12-957a-26e52198f058
77,@username @username Yup! On my wishlist for Xmas! Dear Santa... ??????????,91947b38-5ecd-4b12-957a-26e52198f058
78,@username @username #ModernVintage on #vinyl is out an already sold out. Stocks are empty in one day.Not bad! http://t.co/scO3u8FzjC ????????,91947b38-5ecd-4b12-957a-26e52198f058
79,“@username: One more week here. Then I go buh bye !!!” Where is here & where are you going?,91947b38-5ecd-4b12-957a-26e52198f058
80,@username I have FB but not using it much. Gonna miss you here. And kik?,91947b38-5ecd-4b12-957a-26e52198f058
81,@username @username @username That sounds nice!,91947b38-5ecd-4b12-957a-26e52198f058
82,@username @username Well....is that new music? BVB has been around for a while. They are signed. What about unsigned bands?,91947b38-5ecd-4b12-957a-26e52198f058
83,@username @username @username @username @username @username @username @username Amazon is cheaper,91947b38-5ecd-4b12-957a-26e52198f058
84,@username @username @username @username Why don't we want him to hug us? Oh well you won't answer that anyway.,91947b38-5ecd-4b12-957a-26e52198f058
85,"@username #ModernVintage sold out already at http://t.co/6tbPnltzvw for $39,99!!! http://t.co/scO3u8FzjC",91947b38-5ecd-4b12-957a-26e52198f058
86,@username @username @username @username Post the photo edit?,91947b38-5ecd-4b12-957a-26e52198f058
87,@username @username @username @username Thanks for your promo!,91947b38-5ecd-4b12-957a-26e52198f058
88,"@username ???? Hey Nikki, congrats on the release of the #vinyl record #ModernVintage ???? #SoldOut #already ????????",91947b38-5ecd-4b12-957a-26e52198f058
89,@username Did you see the movie Exodus yet? #newmovies #worthit,91947b38-5ecd-4b12-957a-26e52198f058
90,"@username Coco Chanel, 1910. #photoedit by @username ????#fashion #design #photoeditart http://t.co/7GQBxAsT9l",91947b38-5ecd-4b12-957a-26e52198f058
91,@username I like your newest avatar with #LeicaSixx from #TheFinalTour #bestbuddies #doglove #doglife ??????,91947b38-5ecd-4b12-957a-26e52198f058
92,@username Get your dress fixed with #FongLeng or #LouiseSchiffmscher ????,91947b38-5ecd-4b12-957a-26e52198f058
93,@username Another @username portrait on  my arm next to the first one! ???????? http://t.co/7hpGcle2j2,91947b38-5ecd-4b12-957a-26e52198f058
94,"@username A portrait of #LeicaSixx would be nice for you, Nikki. I would like that too. @username @username",91947b38-5ecd-4b12-957a-26e52198f058
95,"@username @username Get the @username app and then search for @username in Canada, they stream to Europe too.",91947b38-5ecd-4b12-957a-26e52198f058
96,"@username @username @username AWFUL!!! People doing this don't deserve to walk free, but they should be locked up forever!!!",91947b38-5ecd-4b12-957a-26e52198f058
97,@username @username @username @username KFLY Oregon is there too and it airs SixxSense too.,91947b38-5ecd-4b12-957a-26e52198f058
98,@username @username It sounds good! ????,91947b38-5ecd-4b12-957a-26e52198f058
99,I love you always and I will always make you beautiful things. Please don't be quiet to me....#i??u,91947b38-5ecd-4b12-957a-26e52198f058
0,2015 Starts Today via @username http://t.co/6HIrcEXBr1,70606fb5-7711-4735-b69f-50941e0ba90b
1,Pellegrini confirms Lampard will begin training with Manchester City http://t.co/d996sYCXz0,70606fb5-7711-4735-b69f-50941e0ba90b
2,#gruppicheconfondo the rokes e the primitives,70606fb5-7711-4735-b69f-50941e0ba90b
3,? Psyence Fiction – UNKLE http://t.co/o7maZAORYL #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
4,Epic website is Epic http://t.co/fLrbUfGZfU,70606fb5-7711-4735-b69f-50941e0ba90b
5,#cartoongrrrrrls Pepper Ann Tv Intro -  http://t.co/6Ybbt20Px6,70606fb5-7711-4735-b69f-50941e0ba90b
6,? Dream Brother - Live at Club Logo – Jeff Buckley http://t.co/ECH2Bz0VwU #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
7,"""I end up falling in love with profiles, not people"" - Secret users hosting dinner parties -  http://t.co/pdSbQPh0Cu via @username",70606fb5-7711-4735-b69f-50941e0ba90b
8,ALS ice bucket challenge co-founder drowns aged 27 http://t.co/tRobEaqN52,70606fb5-7711-4735-b69f-50941e0ba90b
9,Be Forest - Ghost Dance http://t.co/ogZlMoaSxU #beforest,70606fb5-7711-4735-b69f-50941e0ba90b
10,Uhm ... - Naked Italians spark protests against antics of drunken tourists in Barcelona http://t.co/hfPBWI7azg via @username,70606fb5-7711-4735-b69f-50941e0ba90b
11,City set to host 2022 World Cup final doesn’t yet exist https://t.co/xWOEoQXhM4 via @username #hipster #WC2022,70606fb5-7711-4735-b69f-50941e0ba90b
12,Dino Zoff: The quiet genius http://t.co/R4rO8kopc6,70606fb5-7711-4735-b69f-50941e0ba90b
13,You Can Now Access All Of Richard Feynman's Physics Lectures For Free http://t.co/wd3Uv6fs3i,70606fb5-7711-4735-b69f-50941e0ba90b
14,Say hello to men who hate the NSA but love invading the lives of women http://t.co/YoLSVyHA73 via @username,70606fb5-7711-4735-b69f-50941e0ba90b
15,Bush - Swallowed http://t.co/rNDwg7rCdw via @username,70606fb5-7711-4735-b69f-50941e0ba90b
16,Jennifer Lawrence photo leak: Let's stop calling this hacking 'The Fappening' | via @username http://t.co/OX6eLs9EvQ,70606fb5-7711-4735-b69f-50941e0ba90b
17,"@username Handgepäck [nice twitter account, I'll keep following! Grüße aus Trient (Italien) ]",70606fb5-7711-4735-b69f-50941e0ba90b
18,Migration Isn't Turning Red States Blue http://t.co/2Z2ouPnqdt,70606fb5-7711-4735-b69f-50941e0ba90b
19,"@username RT @username: FYI in Spanish, Daenerys' full name is Daenerys Targaryen de la Tormenta. That is BEYOND epic. #GameOfThrones",70606fb5-7711-4735-b69f-50941e0ba90b
20,TV On The Radio - Happy Idiot (Official Lyric Video) http://t.co/XVV4msHoOI via @username,70606fb5-7711-4735-b69f-50941e0ba90b
21,? I Saw The Light – Todd Rundgren http://t.co/AUB9wmR1PA #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
22,Say Hi - Such A Drag (Endless Wonder 2014): http://t.co/dfbUfbGMWH via @username,70606fb5-7711-4735-b69f-50941e0ba90b
23,99 Red Balloons - played with red balloons.: http://t.co/Rx3FPECwEj via @username,70606fb5-7711-4735-b69f-50941e0ba90b
24,Watch Twitter go insane during Apple's iPhone 6 and Watch event http://t.co/OuIzu3GUgS via @username,70606fb5-7711-4735-b69f-50941e0ba90b
25,Scottish independence poll shows support cooling as referendum draws near http://t.co/zWHC9V8TGY [e nuova veste grafica per il guardian],70606fb5-7711-4735-b69f-50941e0ba90b
26,""" It’s only a matter of time until the Giro visits Sardinia"" - Vuelta Stage 19 Preview via @username http://t.co/NJSwVxs3jm",70606fb5-7711-4735-b69f-50941e0ba90b
27,LIVESCORE.in: ROM 0-1 CSK | AS Roma U19 - CSKA Moscow U19 | Match Summary http://t.co/0JPHpcWBe3,70606fb5-7711-4735-b69f-50941e0ba90b
28,The American dream: Can Roma really become the biggest club in the world? http://t.co/YzH3u10up7,70606fb5-7711-4735-b69f-50941e0ba90b
29,ken booth & stranger cole - arte bella: http://t.co/I8Vt8zLyiS via @username,70606fb5-7711-4735-b69f-50941e0ba90b
30,? Bright Lit Blue Skies – Ariel Pink's Haunted Graffiti http://t.co/xLUwjSSegU #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
31,? Mother of the World – Swans http://t.co/c7MoeNnwCa #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
32,? No.1 Against the Rush – Liars http://t.co/QH8xtz6WJm #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
33,[Materiale per flame] Manner Matters: Does She Have to Bring Her Boyfriend? http://t.co/Yv2tHjJEZo,70606fb5-7711-4735-b69f-50941e0ba90b
34,? Souvlaki Space Station – Slowdive http://t.co/DBiEaK220L #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
35,? Cure For Pain – Morphine http://t.co/u7SXDGJtf1 #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
36,Alphaville - Forever Young ~Official Video: http://t.co/cd93bL3zkd via @username,70606fb5-7711-4735-b69f-50941e0ba90b
37,Smashing Pumpkins - Bodies - http://t.co/feNWoxkRuQ #pezzone,70606fb5-7711-4735-b69f-50941e0ba90b
38,How Chelsea are gaming the system better than anyone – and why they'll keep winning | FourFourTwo http://t.co/Hp2Ezt4OGo via @username,70606fb5-7711-4735-b69f-50941e0ba90b
39,Up With Adultery! An Italian Woman’s Manifesto http://t.co/vNhRZPik9X via @username,70606fb5-7711-4735-b69f-50941e0ba90b
40,#pezzoni ? Cupid Come – My Bloody Valentine http://t.co/CXCKdWaKYQ #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
41,How Roux Made Its Way Into the Gumbo Pot http://t.co/nGCLap7p9u,70606fb5-7711-4735-b69f-50941e0ba90b
42,? Dub Housing – Pere Ubu http://t.co/oH8qsiuPLD #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
43,I don't have a problem with caffeine. I have a problem without caffeine. http://t.co/XlgyzAQlLJ via @username,70606fb5-7711-4735-b69f-50941e0ba90b
44,Hear and follow @username on #SoundCloud https://t.co/wsjeED2O91,70606fb5-7711-4735-b69f-50941e0ba90b
45,Have you heard ‘Vangelis - Chariots Of Fire (DJ DETWEILER FLUTE EMOTIONAL Remix) [FREE DOWNLOAD IN DESCRIPTION]’ https://t.co/Ocrd5Ubc6j,70606fb5-7711-4735-b69f-50941e0ba90b
46,"Path Talk lets you text businesses instead of calling, and it actually works http://t.co/hWoDSs3n1P via @username",70606fb5-7711-4735-b69f-50941e0ba90b
47,"The Illusion of ""Natural"" - The Atlantic http://t.co/RkyhM1zD7R",70606fb5-7711-4735-b69f-50941e0ba90b
48,? Grab That Gun – The Organ http://t.co/OrqaoY84dH #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
49,? Damaged Goods – Gang Of Four http://t.co/WFm7pSIqPk #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
50,#sexysaxsongs ? How Deep Is Your Love? – The Rapture http://t.co/9ywqFU7dIM #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
51,? The Sprawl (Album Version) – Sonic Youth http://t.co/nuSDsl3r9i #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
52,The Secrets Behind Making Incredible Matcha http://t.co/pYLT0KslzZ,70606fb5-7711-4735-b69f-50941e0ba90b
53,21 Fall Salads We Love http://t.co/WPjSMLhfu1,70606fb5-7711-4735-b69f-50941e0ba90b
54,600-Year-Old Manuscripts Look So Much Better As Gifs http://t.co/Y4KujwSU4P,70606fb5-7711-4735-b69f-50941e0ba90b
55,Premier League to look again at playing competitive matches abroad http://t.co/PWYevknyog,70606fb5-7711-4735-b69f-50941e0ba90b
56,? Nowhere – Ride http://t.co/8j3F4z8DPW #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
57,The Man Who Invented Cubicles Hated What They Became http://t.co/vWI9Feu3Nt via @username,70606fb5-7711-4735-b69f-50941e0ba90b
58,Teens are officially over Facebook http://t.co/1jmkJdAEQV via @username,70606fb5-7711-4735-b69f-50941e0ba90b
59,Musicless Musicvideo / SINGIN' IN THE RAIN (without singing): http://t.co/1cELWxh0N1 via @username,70606fb5-7711-4735-b69f-50941e0ba90b
60,"A helpful reminder to those writing about the new Nobel Prize winner, from Wikipedia: http://t.co/aVvM8sazlf via @username",70606fb5-7711-4735-b69f-50941e0ba90b
61,Blind Idiot God - Blind Idiot God #approfondirecapolavori http://t.co/CB51hlayQK via @username,70606fb5-7711-4735-b69f-50941e0ba90b
62,"Via @username: First Listen: Thurston Moore, 'The Best Day' http://t.co/gfTFS1X8hR",70606fb5-7711-4735-b69f-50941e0ba90b
63,? Hymn for the Bad Things – Mamavegas http://t.co/CeGoUOSiVJ #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
64,This column will change your life: random decisions http://t.co/fE7dwDCRYF via @username,70606fb5-7711-4735-b69f-50941e0ba90b
65,Next Generation 2014: 40 of the best young talents in world football http://t.co/u3xZ2KcP2y via @username,70606fb5-7711-4735-b69f-50941e0ba90b
66,Fugatti by #Lafabbricadibraccia http://t.co/ZBwwrx3xV9 #Fugazi #win,70606fb5-7711-4735-b69f-50941e0ba90b
67,The Ball Is the End: Assessing Lionel Messi’s Career on the 10th Anniversary of His Debut for Barcelona http://t.co/S2wjv1xeLx via @username,70606fb5-7711-4735-b69f-50941e0ba90b
68,"@username Sampdoria, Juve, Chelsea, Bayern, Barcelona, Valencia, Borussia M, Mainz, PSG - cannot figure out the 10th.",70606fb5-7711-4735-b69f-50941e0ba90b
69,"#insanityweek @username, that's what I call a social media campaign. best phone available right now. @username @username @username",70606fb5-7711-4735-b69f-50941e0ba90b
70,Big increase in surgery to mend ‘flesh tunnel’ earlobes http://t.co/p369y6lqDS,70606fb5-7711-4735-b69f-50941e0ba90b
71,#pezzoni ? Golden Brown – The Stranglers http://t.co/ptkLEOtGig #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
72,Inbox is a total reinvention of email from Google http://t.co/5VlQXq8Zw7 via @username,70606fb5-7711-4735-b69f-50941e0ba90b
73,Darude - Sandstorm lyrics and sing along: http://t.co/kRLFubmGsO via @username,70606fb5-7711-4735-b69f-50941e0ba90b
74,I hate myself for loving the Hemingwrite high-tech typewriter http://t.co/6fSONuTT2A via @username,70606fb5-7711-4735-b69f-50941e0ba90b
75,A Complete Directory Of The Classic PC Games You Must Play http://t.co/FOu4IicesJ,70606fb5-7711-4735-b69f-50941e0ba90b
76,Guardian launches open-source data journalism tool http://t.co/EDFBq2M69E via @username h/t @username,70606fb5-7711-4735-b69f-50941e0ba90b
77,When Introverts Should Avoid Coffee http://t.co/2VujUJ3bql via @username,70606fb5-7711-4735-b69f-50941e0ba90b
78,"Why you should never, ever wash your jeans (unless you really, really have to) http://t.co/XrJusp0Diq",70606fb5-7711-4735-b69f-50941e0ba90b
79,Google executive Alan Eustace beats Felix Baumgartner's skydiving record http://t.co/z7rfLqM1Yl,70606fb5-7711-4735-b69f-50941e0ba90b
80,Rand Paul just gave one of the most important foreign policy speeches in decades http://t.co/O3Rp1uNQgz via @username,70606fb5-7711-4735-b69f-50941e0ba90b
81,Darude -  Sandstorm (acoustic): http://t.co/MqkmcjLcm5 via @username,70606fb5-7711-4735-b69f-50941e0ba90b
82,Protests against Renzi’s labor reforms illustrate Europe’s jobs problem. http://t.co/dGKfQaOA9b via @username,70606fb5-7711-4735-b69f-50941e0ba90b
83,#OnePlus One will be available for pre-order on October 27! #NeverSettle #PreordertheOne http://t.co/YoEh5bZXNl,70606fb5-7711-4735-b69f-50941e0ba90b
84,Boom! Just pre-ordered the Flagship Killer http://t.co/YoEh5bZXNl #PreordertheOne,70606fb5-7711-4735-b69f-50941e0ba90b
85,Drunk Talk Is Real Talk: The Science Behind What You Said Last Night http://t.co/A19sPxjsdm via @username,70606fb5-7711-4735-b69f-50941e0ba90b
86,The creator of Soylent stopped pooping to use less water http://t.co/uKmHqcEgMO via @username,70606fb5-7711-4735-b69f-50941e0ba90b
87,"Keep Writing, and It Will Soon Be Automatic -- Science of Us http://t.co/4ecGD8mxan",70606fb5-7711-4735-b69f-50941e0ba90b
88,#pezzoni ? Walk on By – Dionne Warwick http://t.co/poX7ZZrsnz #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
89,? The Look Of Love – Dusty Springfield http://t.co/RIUBka05N2 #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
90,? Midnight Confessions – The Grass Roots http://t.co/8NfMhhjnKG #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
91,? Inner City Blues (Make Me Wanna Holler) – Marvin Gaye http://t.co/vpxwZBuFfu #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
92,Damp Squid: The top 10 misquoted phrases in Britain | via @username http://t.co/Elhj6PPANs,70606fb5-7711-4735-b69f-50941e0ba90b
93,Nicki Minaj is very clear about the nature of her relationship with Drake and Lil Wayne on her new single - http://t.co/K1cw5bphZv,70606fb5-7711-4735-b69f-50941e0ba90b
94,? The Revolution Will Not Be Televised – Gil Scott-Heron http://t.co/ruamGIbs4b #NowPlaying,70606fb5-7711-4735-b69f-50941e0ba90b
95,The Roma may be just what Europe needs to recover – Quartz http://t.co/CGOZ7aRSnU,70606fb5-7711-4735-b69f-50941e0ba90b
